trial,participant,code_file,code_language,Comprehension_Question_Result,complexity,expertise,scan_path
2,61,vehicle_java2.jpg,vehicle_java2.jpg,1,B,medium,Variable Declaration → Variable Declaration → Variable Declaration → Class Declaration → Class Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Class Declaration → Class Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Constructor Declaration → Constructor Declaration → Constructor Declaration → Constructor Declaration → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Punctuation → Assignment → Assignment → Parameter → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Variable Declaration → Variable Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Assignment → Assignment → Assignment → Assignment → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Assignment → Assignment → Assignment → Assignment → Conditional Statement → Conditional Statement → Assignment → Assignment → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Assignment → Assignment → Conditional Statement → Assignment → Return → Variable Declaration → Object Instantiation → Operator → Variable Declaration → Method Call → Method Call → Argument → Punctuation → Argument → Punctuation → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Assignment → Assignment → Punctuation → Assignment → Assignment → Punctuation → Assignment → Assignment → Conditional Statement → Parameter → Conditional Statement → Assignment → Assignment → Conditional Statement → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Return → Assignment → Assignment → Assignment → Method Declaration → Method Declaration → Method Declaration → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Parameter → Parameter → Assignment → Assignment → Conditional Statement → Assignment → Conditional Statement → Assignment → Assignment → Assignment → Conditional Statement → Method Call → Method Call → Method Call → Method Call → Method Call → Punctuation → Parameter → Parameter → Return → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Conditional Statement
5,61,rectangle_java2.jpg,rectangle_java2.jpg,1,A,medium,Assignment → Assignment → Variable Declaration → Class Declaration → Class Declaration → Class Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Class Declaration → Class Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Parameter → Variable Declaration → Variable Declaration → Constructor Declaration → Variable Declaration → Constructor Declaration → Constructor Declaration → Parameter → Variable Declaration → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Variable → Operator → Operator → Operator → Variable → Variable → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Operator → Operator → Method Declaration → Method Declaration → Method Declaration → Method Call → Method Call → Method Call → Method Call → Method Declaration → Method Declaration → Method Declaration → Variable → Variable → Parameter → Method Declaration → Method Declaration → Operator → Operator → Punctuation → Punctuation → Variable → Variable → Operator → Operator → Operator → Operator → Operator → Operator → Operator → Operator → Variable → Variable → Variable → Variable → Variable → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Call → Method Call → Method Call → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Punctuation → Variable Declaration → Object Instantiation → Object Instantiation → Argument → Method Call → Method Call → Argument → Argument → Punctuation → Argument → Variable Declaration → Parameter → Parameter → Variable Declaration → Parameter → Parameter → Parameter → Assignment → Operator → Method Call → Operator → Operator → Argument → Argument → Variable Declaration → Variable Declaration → Object Instantiation → Object Instantiation → Argument → Punctuation → Parameter → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Parameter → Parameter → Parameter → Argument → Argument → Argument → Object Instantiation → Variable Declaration → Method Call → Variable Declaration → Variable Declaration → Variable Declaration → Method Call → Argument → Argument → Argument → Object Instantiation → Operator → Operator → Operator → Return → Return → Variable → Assignment → Method Declaration → Method Declaration → Method Declaration → Variable → Variable → Variable → Variable → Variable → Variable → Variable → Operator → Operator → Operator → Argument → Punctuation → Assignment → Assignment → Assignment → Parameter → Operator → Operator → Operator → Operator → Variable → Variable → Variable → Variable → Operator → Operator → Operator → Operator → Operator → Operator → Operator → Method Call → Method Call → Method Call → Method Call → Operator → Operator → Punctuation → Method Call → Argument → Argument → Argument → Argument → Argument → Argument → Argument → Argument → Argument → Argument → Operator → Argument → Argument → Argument → Punctuation → Argument → Method Call → Operator → Method Call → Argument → Object Instantiation → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Method Call → Parameter → Argument → Variable → Operator → Variable → Method Call → Parameter → Operator → Operator → Operator → Return → Return → Punctuation → Return → Return → Punctuation → Return → Punctuation → Method Call → Method Call → Variable → Method Call → Variable → Operator → Operator → Operator → Variable → Operator → Punctuation → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Call → Method Call → Method Call → Parameter → Method Call → Argument → Argument → Object Instantiation → Object Instantiation → Object Instantiation → Argument → Argument → Operator → Argument → Argument → Argument → Operator → Operator → Operator → Variable → Variable → Operator → Variable → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Operator → Parameter → Parameter → Parameter → Parameter
2,1,vehicle_java.jpg,vehicle_java.jpg,0,B,high,Assignment → Class Declaration → Class Declaration → Class Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Assignment → Assignment → Assignment → Assignment → Parameter → Parameter → Parameter → Assignment → Assignment → Method Declaration → Conditional Statement → Conditional Statement → Conditional Statement → Assignment → Assignment → Assignment → Assignment → Assignment → Conditional Statement → Conditional Statement → Parameter → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Conditional Statement → Conditional Statement → Assignment → Punctuation → Assignment → Assignment → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Conditional Statement → Punctuation → Conditional Statement → Conditional Statement → Conditional Statement → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Conditional Statement → Assignment → Assignment → Parameter → Parameter → Punctuation → Argument → Argument → Method Declaration → Argument → Parameter → Parameter → Variable Declaration → Constructor Declaration → Assignment → Assignment → Parameter → Parameter → Parameter → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Conditional Statement → Assignment → Argument → Argument
2,57,rectangle_java2.jpg,rectangle_java2.jpg,1,A,medium,Assignment → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Constructor Declaration → Constructor Declaration → Punctuation → Parameter → Parameter → Constructor Declaration → Parameter → Parameter → Constructor Declaration → Constructor Declaration → Parameter → Parameter → Assignment → Assignment → Assignment → Assignment → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Variable Declaration → Method Call → Method Call → Method Call → Object Instantiation → Object Instantiation → Argument → Object Instantiation → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Assignment → Constructor Declaration → Assignment → Assignment → Assignment → Assignment → Assignment → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Punctuation → Punctuation → Parameter → Punctuation → Parameter → Constructor Declaration → Constructor Declaration → Constructor Declaration → Constructor Declaration → Constructor Declaration → Constructor Declaration → Method Declaration → Method Declaration → Argument → Argument
5,57,vehicle_java2.jpg,vehicle_java2.jpg,0,B,medium,Assignment → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Class Declaration → Class Declaration → Class Declaration → Class Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Punctuation → Variable Declaration → Assignment → Assignment → Parameter → Constructor Declaration → Parameter → Constructor Declaration → Constructor Declaration → Constructor Declaration → Assignment → Assignment → Assignment → Assignment → Assignment → Parameter → Assignment → Assignment → Assignment → Assignment → Assignment → Variable Declaration → Variable Declaration → Assignment → Punctuation → Method Declaration → Method Declaration → Method Declaration → Parameter → Parameter → Method Declaration → Punctuation → Punctuation → Punctuation → Method Declaration → Method Declaration → Punctuation → Punctuation → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Assignment → Assignment → Assignment → Parameter → Parameter → Punctuation → Punctuation → Assignment → Parameter → Parameter → Parameter → Parameter → Conditional Statement → Parameter → Parameter → Parameter → Conditional Statement → Method Declaration → Method Declaration → Method Declaration → Punctuation → Conditional Statement → Method Declaration → Method Declaration → Assignment → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Punctuation → Assignment → Assignment → Assignment → Assignment → Punctuation → Assignment → Variable Declaration → Punctuation → Punctuation → Constructor Declaration → Constructor Declaration → Assignment → Assignment → Assignment → Assignment → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Punctuation → Assignment → Assignment → Assignment → Assignment → Assignment → Object Instantiation → Variable Declaration → Parameter → Argument → Argument → Variable Declaration → Parameter → Parameter → Parameter → Parameter → Punctuation → Method Declaration → Method Declaration → Punctuation → Punctuation → Punctuation → Method Declaration → Parameter → Parameter → Punctuation → Punctuation → Method Declaration → Method Declaration → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Conditional Statement → Method Declaration → Method Declaration → Argument → Assignment → Parameter → Parameter → Assignment → Assignment → Assignment → Parameter → Parameter → Argument → Parameter → Parameter → Assignment → Assignment → Assignment → Punctuation → Parameter → Parameter → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment
2,141,vehicle_java2.jpg,vehicle_java2.jpg,0,B,low,Class Declaration → Class Declaration → Class Declaration → Class Declaration → Variable Declaration → Variable Declaration → Class Declaration → Class Declaration → Class Declaration → Class Declaration → Class Declaration → Variable Declaration → Class Declaration → Class Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Constructor Declaration → Constructor Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Constructor Declaration → Constructor Declaration → Constructor Declaration → Parameter → Parameter → Parameter → Parameter → Parameter → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Parameter → Parameter → Parameter → Conditional Statement → Parameter → Parameter → Parameter → Parameter → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Conditional Statement → Conditional Statement → Return → Method Declaration → Parameter → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Object Instantiation → Object Instantiation → Object Instantiation → Argument → Argument → Argument → Argument → Argument → Argument → Argument → Method Call → Argument → Method Call → Variable Declaration → Variable Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Variable Declaration → Class Declaration → Class Declaration → Method Declaration → Assignment → Constructor Declaration → Constructor Declaration → Constructor Declaration → Assignment → Parameter → Parameter → Parameter → Parameter → Assignment → Assignment → Assignment → Assignment → Assignment → Constructor Declaration → Constructor Declaration → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Punctuation → Punctuation → Assignment → Assignment → Assignment → Constructor Declaration → Assignment → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Parameter → Parameter → Method Declaration → Method Declaration → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Conditional Statement → Conditional Statement → Conditional Statement → Assignment → Assignment → Assignment → Conditional Statement → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Parameter → Method Declaration → Method Declaration → Method Declaration → Punctuation → Punctuation → Parameter → Method Declaration → Method Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Method Call → Argument → Method Call → Method Call → Method Call → Variable Declaration → Object Instantiation → Object Instantiation → Object Instantiation → Object Instantiation → Punctuation → Argument → Argument → Argument
5,68,vehicle_java2.jpg,vehicle_java2.jpg,1,B,medium,Assignment → Assignment → Class Declaration → Class Declaration → Class Declaration → Class Declaration → Class Declaration → Class Declaration → Class Declaration → Class Declaration → Class Declaration → Class Declaration → Class Declaration → Class Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Parameter → Parameter → Parameter → Parameter → Constructor Declaration → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Conditional Statement → Method Declaration → Conditional Statement → Method Declaration → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Assignment → Parameter → Parameter → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Assignment → Assignment → Assignment → Conditional Statement → Assignment → Punctuation → Punctuation → Assignment → Assignment → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Assignment → Conditional Statement → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Punctuation → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Assignment → Conditional Statement → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Return → Return → Return → Return → Return → Return → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Parameter → Parameter → Parameter → Punctuation → Punctuation → Object Instantiation → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration
2,68,rectangle_java2.jpg,rectangle_java2.jpg,0,A,medium,Parameter → Class Declaration → Class Declaration → Class Declaration → Class Declaration → Class Declaration → Class Declaration → Class Declaration → Class Declaration → Class Declaration → Class Declaration → Class Declaration → Class Declaration → Class Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Constructor Declaration → Constructor Declaration → Constructor Declaration → Constructor Declaration → Constructor Declaration → Constructor Declaration → Constructor Declaration → Parameter → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Parameter → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Return → Return → Return → Method Call → Method Call → Method Call → Method Call → Method Call → Method Call → Method Call → Method Call → Method Call → Method Call → Method Call → Method Call → Method Call → Operator → Method Call → Method Call → Variable → Method Call → Method Call → Method Call → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Punctuation → Punctuation → Parameter → Parameter → Parameter → Object Instantiation → Parameter → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Object Instantiation → Object Instantiation → Punctuation → Argument → Argument → Argument → Object Instantiation → Parameter → Parameter → Object Instantiation → Object Instantiation → Object Instantiation → Punctuation → Parameter → Argument → Argument → Argument → Argument → Argument → Argument → Punctuation → Punctuation → Punctuation → Punctuation → Punctuation → Argument → Argument → Argument → Argument → Argument → Object Instantiation → Object Instantiation → Object Instantiation → Object Instantiation → Parameter → Argument → Argument → Argument → Method Call → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Method Call → Argument → Punctuation → Argument → Punctuation → Argument → Argument → Object Instantiation → Object Instantiation → Object Instantiation → Object Instantiation → Variable Declaration → Method Call → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Object Instantiation → Argument → Punctuation → Argument → Argument → Object Instantiation → Object Instantiation → Object Instantiation → Object Instantiation → Object Instantiation → Argument → Object Instantiation → Object Instantiation → Object Instantiation → Method Call → Method Call → Method Call → Method Call → Method Call → Operator → Method Call → Argument → Argument → Punctuation → Method Declaration → Object Instantiation → Argument → Argument → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Variable Declaration → Variable Declaration → Object Instantiation → Object Instantiation → Punctuation → Object Instantiation → Object Instantiation → Argument
2,50,vehicle_java2.jpg,vehicle_java2.jpg,0,B,medium,Assignment → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Constructor Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Constructor Declaration → Punctuation → Parameter → Punctuation → Punctuation → Punctuation → Parameter → Parameter → Assignment → Constructor Declaration → Parameter → Parameter → Parameter → Parameter → Assignment → Assignment → Punctuation → Punctuation → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Constructor Declaration → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Method Declaration → Method Declaration → Method Declaration → Punctuation → Conditional Statement → Assignment → Conditional Statement → Punctuation → Punctuation → Argument → Argument → Object Instantiation → Conditional Statement → Conditional Statement → Conditional Statement → Punctuation → Punctuation → Punctuation → Argument → Argument → Assignment → Constructor Declaration → Constructor Declaration → Assignment → Assignment → Method Call → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Constructor Declaration → Variable Declaration → Variable Declaration → Constructor Declaration → Constructor Declaration → Constructor Declaration → Punctuation → Parameter → Constructor Declaration → Assignment → Assignment → Assignment → Constructor Declaration → Parameter → Parameter → Variable Declaration → Variable Declaration → Assignment → Assignment → Constructor Declaration → Assignment → Assignment → Assignment → Assignment → Constructor Declaration → Parameter → Parameter → Punctuation → Punctuation → Assignment → Assignment → Assignment → Assignment → Variable Declaration → Variable Declaration → Variable Declaration → Constructor Declaration → Assignment → Parameter → Parameter → Parameter → Parameter → Parameter → Parameter → Punctuation → Assignment → Parameter → Parameter → Punctuation → Punctuation → Constructor Declaration → Constructor Declaration → Punctuation → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Constructor Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Parameter → Parameter → Punctuation → Assignment → Assignment → Assignment → Punctuation → Punctuation → Punctuation → Assignment → Assignment → Constructor Declaration → Parameter → Assignment → Punctuation → Punctuation → Assignment → Assignment → Punctuation → Parameter → Assignment → Punctuation → Constructor Declaration → Variable Declaration → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Variable Declaration → Assignment → Parameter → Parameter → Constructor Declaration → Assignment → Assignment → Assignment → Assignment → Constructor Declaration → Parameter → Parameter → Parameter → Parameter → Parameter → Assignment → Assignment → Assignment → Assignment → Constructor Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Parameter → Parameter → Parameter → Assignment → Assignment → Assignment → Assignment → Assignment → Parameter → Parameter → Parameter → Assignment → Assignment → Assignment → Assignment → Assignment → Punctuation → Assignment → Assignment → Assignment → Assignment → Assignment → Assignment → Parameter → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Assignment → Assignment → Punctuation → Punctuation → Constructor Declaration → Method Declaration → Method Declaration → Method Declaration → Conditional Statement → Conditional Statement → Conditional Statement → Method Declaration → Method Declaration → Parameter → Punctuation → Parameter → Parameter → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Assignment → Assignment → Assignment → Conditional Statement → Conditional Statement → Conditional Statement → Punctuation → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Assignment → Conditional Statement → Parameter → Conditional Statement → Conditional Statement → Assignment → Conditional Statement → Conditional Statement → Assignment → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Parameter → Parameter → Parameter → Conditional Statement → Assignment → Conditional Statement → Conditional Statement → Conditional Statement → Conditional Statement → Punctuation → Punctuation → Conditional Statement → Punctuation → Conditional Statement → Return → Conditional Statement → Method Declaration → Method Declaration → Punctuation → Assignment → Class Declaration → Variable Declaration
2,6,rectangle_java.jpg,rectangle_java.jpg,1,A,medium,Class Declaration → Class Declaration → Class Declaration → Class Declaration → Class Declaration → Class Declaration → Punctuation → Punctuation → Punctuation → Punctuation → Punctuation → Class Declaration → Class Declaration → Variable Declaration → Variable Declaration → Class Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Variable Declaration → Constructor Declaration → Variable Declaration → Variable Declaration → Parameter → Parameter → Parameter → Assignment → Method Declaration → Method Declaration → Parameter → Parameter → Parameter → Return → Return → Variable → Variable → Variable → Variable → Variable → Variable → Variable → Variable → Variable → Variable → Method Declaration → Parameter → Method Declaration → Method Declaration → Variable → Variable → Variable → Variable → Variable → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Method Declaration → Parameter → Punctuation → Method Call → Variable Declaration → Method Declaration → Method Declaration → Variable Declaration → Variable Declaration → Object Instantiation → Object Instantiation → Object Instantiation → Object Instantiation → Punctuation → Punctuation → Variable Declaration → Method Call → Method Call → Method Call → Argument → Argument → Punctuation → Argument → Argument → Method Call → Variable Declaration → Object Instantiation → Object Instantiation → Object Instantiation → Object Instantiation → Object Instantiation → Object Instantiation → Object Instantiation → Object Instantiation → Object Instantiation → Object Instantiation → Object Instantiation → Object Instantiation → Argument → Object Instantiation → Object Instantiation → Object Instantiation → Object Instantiation → Argument → Punctuation → Punctuation → Parameter → Parameter → Method Declaration → Method Declaration → Method Call → Parameter → Parameter → Punctuation → Punctuation → Punctuation → Argument → Argument → Argument → Punctuation → Punctuation → Punctuation
